x,1,2,3
2.08169,0.00000,0.00000,0.12917
2.08269,0.00000,0.00000,0.12876
2.08369,0.00000,0.00000,0.12833
2.08469,0.00000,0.00000,0.12791
2.08570,0.00000,0.00000,0.12749
2.08670,0.00000,0.00000,0.12708
2.08770,0.00000,0.00000,0.12667
2.08870,0.00000,0.00000,0.12624
2.08970,0.00000,0.00000,0.12583
2.09070,0.00000,0.00000,0.12541
2.09170,0.00000,0.00000,0.12500
2.09270,0.00000,0.00000,0.12458
2.09370,0.00000,0.00000,0.12418
2.09470,0.00000,0.00000,0.12376
2.09570,0.00000,0.00000,0.12335
2.09670,0.00000,0.00000,0.12294
2.09770,0.00000,0.00000,0.12253
2.09870,0.00000,0.00000,0.12214
2.09970,0.00000,0.00000,0.12173
2.10070,0.00000,0.00000,0.12133
2.10170,0.00000,0.00000,0.12092
2.10270,0.00000,0.00000,0.12051
2.10370,0.00000,0.00000,0.12011
2.10470,0.00000,0.00000,0.11971
2.10570,0.00000,0.00000,0.11932
2.10670,0.00000,0.00000,0.11893
2.10770,0.00000,0.00000,0.11854
2.10870,0.00000,0.00000,0.11814
2.10970,0.00000,0.00000,0.11774
2.11070,0.00000,0.00000,0.11735
2.11170,0.00000,0.00000,0.11696
2.11270,0.00000,0.00000,0.11656
2.11370,0.00000,0.00000,0.11618
2.11470,0.00000,0.00000,0.11579
2.11571,0.00000,0.00000,0.11539
2.11671,0.00000,0.00000,0.11500
2.11771,0.00000,0.00000,0.11461
2.11871,0.00000,0.00000,0.11423
2.11971,0.00000,0.00000,0.11385
2.12071,0.00000,0.00000,0.11345
2.12171,0.00000,0.00000,0.11307
2.12271,0.00000,0.00000,0.11269
2.12371,0.00000,0.00000,0.11230
2.12471,0.00000,0.00000,0.11192
2.12571,0.00000,0.00000,0.11153
2.12671,0.00000,0.00000,0.11115
2.12771,0.00000,0.00000,0.11077
2.12871,0.00000,0.00000,0.11038
2.12971,0.00000,0.00000,0.10998
2.13071,0.00000,0.00000,0.10961
2.13171,0.00000,0.00000,0.10923
2.13271,0.00000,0.00000,0.10886
2.13371,0.00000,0.00000,0.10850
2.13471,0.00000,0.00000,0.10811
2.13571,0.00000,0.00000,0.10773
2.13671,0.00000,0.00000,0.10736
2.13771,0.00000,0.00000,0.10697
2.13871,0.00000,0.00000,0.10661
2.13971,0.00000,0.00000,0.10623
2.14071,0.00000,0.00000,0.10586
2.14171,0.00000,0.00000,0.10548
2.14271,0.00000,0.00000,0.10511
2.14371,0.00000,0.00000,0.10475
2.14471,0.00000,0.00000,0.10437
2.14572,0.00000,0.00000,0.10400
2.14672,0.00000,0.00000,0.10363
2.14772,0.00000,0.00000,0.10326
2.14872,0.00000,0.00000,0.10290
2.14972,0.00000,0.00000,0.10253
2.15072,0.00000,0.00000,0.10217
2.15172,0.00000,0.00000,0.10181
2.15272,0.00000,0.00000,0.10146
2.15372,0.00000,0.00000,0.10110
2.15472,0.00000,0.00000,0.10075
2.15572,0.00000,0.00000,0.10039
2.15672,0.00000,0.00000,0.10003
2.15772,0.00000,0.00000,0.09969
2.15872,0.00000,0.00000,0.09933
2.15972,0.00000,0.00000,0.09897
2.16072,0.00000,0.00000,0.09861
2.16172,0.00000,0.00000,0.09825
2.16272,0.00000,0.00000,0.09790
2.16372,0.00000,0.00000,0.09755
2.16472,0.00000,0.00000,0.09719
2.16572,0.00000,0.00000,0.09684
2.16672,0.00000,0.00000,0.09649
2.16772,0.00000,0.00000,0.09615
2.16872,0.00000,0.00000,0.09580
2.16972,0.00000,0.00000,0.09545
2.17072,0.00000,0.00000,0.09509
2.17172,0.00000,0.00000,0.09475
2.17272,0.00000,0.00000,0.09440
2.17372,0.00000,0.00000,0.09407
2.17472,0.00000,0.00000,0.09374
2.17573,0.00000,0.00000,0.09340
2.17673,0.00000,0.00000,0.09305
2.17773,0.00000,0.00000,0.09272
2.17873,0.00000,0.00000,0.09237
2.17973,0.00000,0.00000,0.09202
2.18073,0.00000,0.00000,0.09169
2.18173,0.00000,0.00000,0.09135
2.18273,0.00000,0.00000,0.09101
2.18373,0.00000,0.00000,0.09067
2.18473,0.00000,0.00000,0.09035
2.18573,0.00000,0.00000,0.09002
2.18673,0.00000,0.00000,0.08969
2.18773,0.00000,0.00000,0.08937
2.18873,0.00000,0.00000,0.08903
2.18973,0.00000,0.00000,0.08870
2.19073,0.00000,0.00000,0.08837
2.19173,0.00000,0.00000,0.08803
2.19273,0.00000,0.00000,0.08771
2.19373,0.00000,0.00000,0.08738
2.19473,0.00000,0.00000,0.08705
2.19573,0.00000,0.00000,0.08673
2.19673,0.00000,0.00000,0.08641
2.19773,0.00000,0.00000,0.08609
2.19873,0.00000,0.00000,0.08578
2.19973,0.00000,0.00000,0.08545
2.20073,0.00000,0.00000,0.08513
2.20173,0.00000,0.00000,0.08480
2.20273,0.00000,0.00000,0.08448
2.20373,0.00000,0.00000,0.08417
2.20473,0.00000,0.00000,0.08385
2.20574,0.00000,0.00000,0.08353
2.20674,0.00000,0.00000,0.08321
2.20774,0.00000,0.00000,0.08289
2.20874,0.00000,0.00000,0.08258
2.20974,0.00000,0.00000,0.08228
2.21074,0.00000,0.00000,0.08196
2.21174,0.00000,0.00000,0.08165
2.21274,0.00000,0.00000,0.08134
2.21374,0.00000,0.00000,0.08103
2.21474,0.00000,0.00000,0.08072
2.21574,0.00000,0.00000,0.08042
2.21674,0.00000,0.00000,0.08013
2.21774,0.00000,0.00000,0.07981
2.21874,0.00000,0.00000,0.07951
2.21974,0.00000,0.00000,0.07920
2.22074,0.00000,0.00000,0.07889
2.22174,0.00000,0.00000,0.07859
2.22274,0.00000,0.00000,0.07829
2.22374,0.00000,0.00000,0.07798
2.22474,0.00000,0.00000,0.07768
2.22574,0.00000,0.00000,0.07738
2.22674,0.00000,0.00000,0.07708
2.22774,0.00000,0.00000,0.07678
2.22874,0.00000,0.00000,0.07649
2.22974,0.00000,0.00000,0.07619
2.23074,0.00000,0.00000,0.07589
2.23174,0.00000,0.00000,0.07560
2.23274,0.00000,0.00000,0.07530
2.23374,0.00000,0.00000,0.07500
2.23474,0.00000,0.00000,0.07472
2.23575,0.00000,0.00000,0.07442
2.23675,0.00000,0.00000,0.07413
2.23775,0.00000,0.00000,0.07382
2.23875,0.00000,0.00000,0.07353
2.23975,0.00000,0.00000,0.07324
2.24075,0.00000,0.00000,0.07294
2.24175,0.00000,0.00000,0.07264
2.24275,0.00000,0.00000,0.07235
2.24375,0.00000,0.00000,0.07206
2.24475,0.00000,0.00000,0.07178
2.24575,0.00000,0.00000,0.07149
2.24675,0.00000,0.00000,0.07120
2.24775,0.00000,0.00000,0.07092
2.24875,0.00000,0.00000,0.07064
2.24975,0.00000,0.00000,0.07037
2.25075,0.00000,0.00000,0.07008
2.25175,0.00000,0.00000,0.06980
2.25275,0.00000,0.00000,0.06952
2.25375,0.00000,0.00000,0.06924
2.25475,0.00000,0.00000,0.06897
2.25575,0.00000,0.00000,0.06870
2.25675,0.00000,0.00000,0.06842
2.25775,0.00000,0.00000,0.06815
2.25875,0.00000,0.00000,0.06787
2.25975,0.00000,0.00000,0.06760
2.26075,0.00000,0.00000,0.06733
2.26175,0.00000,0.00000,0.06707
2.26275,0.00000,0.00000,0.06680
2.26375,0.00000,0.00000,0.06653
2.26475,0.00000,0.00000,0.06626
2.26576,0.00000,0.00000,0.06600
2.26676,0.00000,0.00000,0.06573
2.26776,0.00000,0.00000,0.06547
2.26876,0.00000,0.00000,0.06520
2.26976,0.00000,0.00000,0.06495
2.27076,0.00000,0.00000,0.06468
2.27176,0.00000,0.00000,0.06441
2.27276,0.00000,0.00000,0.06415
2.27376,0.00000,0.00000,0.06389
2.27476,0.00000,0.00000,0.06363
2.27576,0.00000,0.00000,0.06337
2.27676,0.00000,0.00000,0.06311
2.27776,0.00000,0.00000,0.06285
2.27876,0.00000,0.00000,0.06259
2.27976,0.00000,0.00000,0.06233
2.28076,0.00000,0.00000,0.06207
2.28176,0.00000,0.00000,0.06182
2.28276,0.00000,0.00000,0.06156
2.28376,0.00000,0.00000,0.06130
2.28476,0.00000,0.00000,0.06104
2.28576,0.00000,0.00000,0.06079
2.28676,0.00000,0.00000,0.06053
2.28776,0.00000,0.00000,0.06028
2.28876,0.00000,0.00000,0.06003
2.28976,0.00000,0.00000,0.05979
2.29076,0.00000,0.00000,0.05953
2.29176,0.00000,0.00000,0.05928
2.29276,0.00000,0.00000,0.05903
2.29376,0.00000,0.00000,0.05878
2.29476,0.00000,0.00000,0.05854
2.29577,0.00000,0.00000,0.05829
2.29677,0.00000,0.00000,0.05804
2.29777,0.00000,0.00000,0.05780
2.29877,0.00000,0.00000,0.05755
2.29977,0.00000,0.00000,0.05731
2.30077,0.00000,0.00000,0.05707
2.30177,0.00000,0.00000,0.05682
2.30277,0.00000,0.00000,0.05659
2.30377,0.00000,0.00000,0.05634
2.30477,0.00000,0.00000,0.05609
2.30577,0.00000,0.00000,0.05585
2.30677,0.00000,0.00000,0.05560
2.30777,0.00000,0.00000,0.05536
2.30877,0.00000,0.00000,0.05512
2.30977,0.00000,0.00000,0.05488
2.31077,0.00000,0.00000,0.05464
2.31177,0.00000,0.00000,0.05440
2.31277,0.00000,0.00000,0.05417
2.31377,0.00000,0.00000,0.05393
2.31477,0.00000,0.00000,0.05369
2.31577,0.00000,0.00000,0.05347
2.31677,0.00000,0.00000,0.05323
2.31777,0.00000,0.00000,0.05300
2.31877,0.00000,0.00000,0.05277
2.31977,0.00000,0.00000,0.05255
2.32077,0.00000,0.00000,0.05231
2.32177,0.00000,0.00000,0.05209
2.32277,0.00000,0.00000,0.05186
2.32377,0.00000,0.00000,0.05164
2.32477,0.00000,0.00000,0.05141
2.32578,0.00000,0.00000,0.05118
2.32678,0.00000,0.00000,0.05095
2.32778,0.00000,0.00000,0.05072
2.32878,0.00000,0.00000,0.05050
2.32978,0.00000,0.00000,0.05026
2.33078,0.00000,0.00000,0.05004
2.33178,0.00000,0.00000,0.04981
2.33278,0.00000,0.00000,0.04959
2.33378,0.00000,0.00000,0.04937
2.33478,0.00000,0.00000,0.04915
2.33578,0.00000,0.00000,0.04892
2.33678,0.00000,0.00000,0.04870
2.33778,0.00000,0.00000,0.04849
2.33878,0.00000,0.00000,0.04827
2.33978,0.00000,0.00000,0.04805
2.34078,0.00000,0.00000,0.04784
2.34178,0.00000,0.00000,0.04762
2.34278,0.00000,0.00000,0.04740
2.34378,0.00000,0.00000,0.04719
2.34478,0.00000,0.00000,0.04698
2.34578,0.00000,0.00000,0.04676
2.34678,0.00000,0.00000,0.04655
2.34778,0.00000,0.00000,0.04633
2.34878,0.00000,0.00000,0.04612
2.34978,0.00000,0.00000,0.04591
2.35078,0.00000,0.00000,0.04570
2.35178,0.00000,0.00000,0.04548
2.35278,0.00000,0.00000,0.04527
2.35378,0.00000,0.00000,0.04507
2.35478,0.00000,0.00000,0.04486
2.35579,0.00000,0.00000,0.04466
2.35679,0.00000,0.00000,0.04446
2.35779,0.00000,0.00000,0.04425
2.35879,0.00000,0.00000,0.04405
2.35979,0.00000,0.00000,0.04384
2.36079,0.00000,0.00000,0.04364
2.36179,0.00000,0.00000,0.04343
2.36279,0.00000,0.00000,0.04322
2.36379,0.00000,0.00000,0.04302
2.36479,0.00000,0.00000,0.04282
2.36579,0.00000,0.00000,0.04261
2.36679,0.00000,0.00000,0.04241
2.36779,0.00000,0.00000,0.04221
2.36879,0.00000,0.00000,0.04201
2.36979,0.00000,0.00000,0.04181
2.37079,0.00000,0.00000,0.04161
2.37179,0.00000,0.00000,0.04142
2.37279,0.00000,0.00000,0.04122
2.37379,0.00000,0.00000,0.04102
2.37479,0.00000,0.00000,0.04082
2.37579,0.00000,0.00000,0.04063
2.37679,0.00000,0.00000,0.04043
2.37779,0.00000,0.00000,0.04024
2.37879,0.00000,0.00000,0.04004
2.37979,0.00000,0.00000,0.03984
2.38079,0.00000,0.00000,0.03965
2.38179,0.00000,0.00000,0.03946
2.38279,0.00000,0.00000,0.03927
2.38379,0.00000,0.00000,0.03908
2.38479,0.00000,0.00000,0.03889
2.38580,0.00000,0.00000,0.03870
2.38680,0.00000,0.00000,0.03851
2.38780,0.00000,0.00000,0.03833
2.38880,0.00000,0.00000,0.03814
2.38980,0.00000,0.00000,0.03795
2.39080,0.00000,0.00000,0.03776
2.39180,0.00000,0.00000,0.03757
2.39280,0.00000,0.00000,0.03739
2.39380,0.00000,0.00000,0.03720
2.39480,0.00000,0.00000,0.03702
2.39580,0.00000,0.00000,0.03684
2.39680,0.00000,0.00000,0.03666
2.39780,0.00000,0.00000,0.03648
2.39880,0.00000,0.00000,0.03630
2.39980,0.00000,0.00000,0.03612
2.40080,0.00000,0.00000,0.03593
2.40180,0.00000,0.00000,0.03575
2.40280,0.00000,0.00000,0.03556
2.40380,0.00000,0.00000,0.03538
2.40480,0.00000,0.00000,0.03519
2.40580,0.00000,0.00000,0.03501
2.40680,0.00000,0.00000,0.03484
2.40780,0.00000,0.00000,0.03466
2.40880,0.00000,0.00000,0.03448
2.40980,0.00000,0.00000,0.03431
2.41080,0.00000,0.00000,0.03413
2.41180,0.00000,0.00000,0.03396
2.41280,0.00000,0.00000,0.03378
2.41380,0.00000,0.00000,0.03360
2.41480,0.00000,0.00000,0.03343
2.41581,0.00000,0.00000,0.03326
2.41681,0.00000,0.00000,0.03308
2.41781,0.00000,0.00000,0.03292
2.41881,0.00000,0.00000,0.03275
2.41981,0.00000,0.00000,0.03259
2.42081,0.00000,0.00000,0.03242
2.42181,0.00000,0.00000,0.03226
2.42281,0.00000,0.00000,0.03209
2.42381,0.00000,0.00000,0.03193
2.42481,0.00000,0.00000,0.03176
2.42581,0.00000,0.00000,0.03160
2.42681,0.00000,0.00000,0.03144
2.42781,0.00000,0.00000,0.03128
2.42881,0.00000,0.00000,0.03112
2.42981,0.00000,0.00000,0.03095
2.43081,0.00000,0.00000,0.03079
2.43181,0.00000,0.00000,0.03062
2.43281,0.00000,0.00000,0.03046
2.43381,0.00000,0.00000,0.03030
2.43481,0.00000,0.00000,0.03014
2.43581,0.00000,0.00000,0.02998
2.43681,0.00000,0.00000,0.02982
2.43781,0.00000,0.00000,0.02966
2.43881,0.00000,0.00000,0.02950
2.43981,0.00000,0.00000,0.02935
2.44081,0.00000,0.00000,0.02919
2.44181,0.00000,0.00000,0.02904
2.44281,0.00000,0.00000,0.02888
2.44381,0.00000,0.00000,0.02873
2.44481,0.00000,0.00000,0.02858
2.44582,0.00000,0.00000,0.02843
2.44682,0.00000,0.00000,0.02828
2.44782,0.00000,0.00000,0.02813
2.44882,0.00000,0.00000,0.02798
2.44982,0.00000,0.00000,0.02783
2.45082,0.00000,0.00000,0.02767
2.45182,0.00000,0.00000,0.02752
2.45282,0.00000,0.00000,0.02737
2.45382,0.00000,0.00000,0.02721
2.45482,0.00000,0.00000,0.02706
2.45582,0.00000,0.00000,0.02691
2.45682,0.00000,0.00000,0.02676
2.45782,0.00000,0.00000,0.02662
2.45882,0.00000,0.00000,0.02647
2.45982,0.00000,0.00000,0.02633
2.46082,0.00000,0.00000,0.02618
2.46182,0.00000,0.00000,0.02603
2.46282,0.00000,0.00000,0.02589
2.46382,0.00000,0.00000,0.02574
2.46482,0.00000,0.00000,0.02560
2.46582,0.00000,0.00000,0.02546
2.46682,0.00000,0.00000,0.02533
2.46782,0.00000,0.00000,0.02519
2.46882,0.00000,0.00000,0.02505
2.46982,0.00000,0.00000,0.02491
2.47082,0.00000,0.00000,0.02477
2.47182,0.00000,0.00000,0.02463
2.47282,0.00000,0.00000,0.02449
2.47382,0.00000,0.00000,0.02435
2.47482,0.00000,0.00000,0.02421
2.47583,0.00000,0.00000,0.02407
2.47683,0.00000,0.00000,0.02394
2.47783,0.00000,0.00000,0.02380
2.47883,0.00000,0.00000,0.02366
2.47983,0.00000,0.00000,0.02353
2.48083,0.00000,0.00000,0.02339
2.48183,0.00000,0.00000,0.02326
2.48283,0.00000,0.00000,0.02312
2.48383,0.00000,0.00000,0.02299
2.48483,0.00000,0.00000,0.02287
2.48583,0.00000,0.00000,0.02273
2.48683,0.00000,0.00000,0.02260
2.48783,0.00000,0.00000,0.02247
2.48883,0.00000,0.00000,0.02233
2.48983,0.00000,0.00000,0.02221
2.49083,0.00000,0.00000,0.02207
2.49183,0.00000,0.00000,0.02194
2.49283,0.00000,0.00000,0.02182
2.49383,0.00000,0.00000,0.02170
2.49483,0.00000,0.00000,0.02157
2.49583,0.00000,0.00000,0.02144
2.49683,0.00000,0.00000,0.02130
2.49783,0.00000,0.00000,0.02118
2.49883,0.00000,0.00000,0.02106
2.49983,0.00000,0.00000,0.02093
2.50083,0.00000,0.00000,0.02081
2.50183,0.00000,0.00000,0.02068
2.50283,0.00000,0.00000,0.02055
2.50383,0.00000,0.00000,0.02043
2.50483,0.00000,0.00000,0.02031
2.50584,0.00000,0.00000,0.02018
2.50684,0.00000,0.00000,0.02006
2.50784,0.00000,0.00000,0.01994
2.50884,0.00000,0.00000,0.01981
2.50984,0.00000,0.00000,0.01969
2.51084,0.00000,0.00000,0.01957
2.51184,0.00000,0.00000,0.01945
2.51284,0.00000,0.00000,0.01933
2.51384,0.00000,0.00000,0.01921
2.51484,0.00000,0.00000,0.01909
2.51584,0.00000,0.00000,0.01897
2.51684,0.00000,0.00000,0.01885
2.51784,0.00000,0.00000,0.01874
2.51884,0.00000,0.00000,0.01862
2.51984,0.00000,0.00000,0.01850
2.52084,0.00000,0.00000,0.01838
2.52184,0.00000,0.00000,0.01827
2.52284,0.00000,0.00000,0.01815
2.52384,0.00000,0.00000,0.01804
2.52484,0.00000,0.00000,0.01793
2.52584,0.00000,0.00000,0.01782
2.52684,0.00000,0.00000,0.01770
2.52784,0.00000,0.00000,0.01758
2.52884,0.00000,0.00000,0.01747
2.52984,0.00000,0.00000,0.01736
2.53084,0.00000,0.00000,0.01725
2.53184,0.00000,0.00000,0.01714
2.53284,0.00000,0.00000,0.01703
2.53384,0.00000,0.00000,0.01692
2.53484,0.00000,0.00000,0.01682
2.53585,0.00000,0.00000,0.01671
2.53685,0.00000,0.00000,0.01660
2.53785,0.00000,0.00000,0.01650
2.53885,0.00000,0.00000,0.01639
2.53985,0.00000,0.00000,0.01629
2.54085,0.00000,0.00000,0.01618
2.54185,0.00000,0.00000,0.01608
2.54285,0.00000,0.00000,0.01597
2.54385,0.00000,0.00000,0.01587
2.54485,0.00000,0.00000,0.01576
2.54585,0.00000,0.00000,0.01566
2.54685,0.00000,0.00000,0.01557
2.54785,0.00000,0.00000,0.01546
2.54885,0.00000,0.00000,0.01536
2.54985,0.00000,0.00000,0.01526
2.55085,0.00000,0.00000,0.01515
2.55185,0.00000,0.00000,0.01505
2.55285,0.00000,0.00000,0.01495
2.55385,0.00000,0.00000,0.01485
2.55485,0.00000,0.00000,0.01475
2.55585,0.00000,0.00000,0.01465
2.55685,0.00000,0.00000,0.01455
2.55785,0.00000,0.00000,0.01445
2.55885,0.00000,0.00000,0.01435
2.55985,0.00000,0.00000,0.01425
2.56085,0.00000,0.00000,0.01416
2.56185,0.00000,0.00000,0.01406
2.56285,0.00000,0.00000,0.01397
2.56385,0.00000,0.00000,0.01387
2.56485,0.00000,0.00000,0.01377
2.56586,0.00000,0.00000,0.01368
2.56686,0.00000,0.00000,0.01359
2.56786,0.00000,0.00000,0.01349
2.56886,0.00000,0.00000,0.01341
2.56986,0.00000,0.00000,0.01331
2.57086,0.00000,0.00000,0.01322
2.57186,0.00000,0.00000,0.01313
2.57286,0.00000,0.00000,0.01304
2.57386,0.00000,0.00000,0.01295
2.57486,0.00000,0.00000,0.01286
2.57586,0.00000,0.00000,0.01277
2.57686,0.00000,0.00000,0.01268
2.57786,0.00000,0.00000,0.01259
2.57886,0.00000,0.00000,0.01250
2.57986,0.00000,0.00000,0.01241
2.58086,0.00000,0.00000,0.01232
2.58186,0.00000,0.00000,0.01223
2.58286,0.00000,0.00000,0.01214
2.58386,0.00000,0.00000,0.01205
2.58486,0.00000,0.00000,0.01195
2.58586,0.00000,0.00000,0.01187
2.58686,0.00000,0.00000,0.01179
2.58786,0.00000,0.00000,0.01170
2.58886,0.00000,0.00000,0.01161
2.58986,0.00000,0.00000,0.01152
2.59086,0.00000,0.00000,0.01144
2.59186,0.00000,0.00000,0.01136
2.59286,0.00000,0.00000,0.01127
2.59386,0.00000,0.00000,0.01119
2.59486,0.00000,0.00000,0.01110
2.59587,0.00000,0.00000,0.01102
2.59687,0.00000,0.00000,0.01094
2.59787,0.00000,0.00000,0.01086
2.59887,0.00000,0.00000,0.01079
2.59987,0.00000,0.00000,0.01071
2.60087,0.00000,0.00000,0.01063
2.60187,0.00000,0.00000,0.01055
2.60287,0.00000,0.00000,0.01047
2.60387,0.00000,0.00000,0.01039
2.60487,0.00000,0.00000,0.01031
2.60587,0.00000,0.00000,0.01023
2.60687,0.00000,0.00000,0.01016
2.60787,0.00000,0.00000,0.01008
2.60887,0.00000,0.00000,0.01000
2.60987,0.00000,0.00000,0.00992
2.61087,0.00000,0.00000,0.00984
2.61187,0.00000,0.00000,0.00976
2.61287,0.00000,0.00000,0.00969
2.61387,0.00000,0.00000,0.00962
2.61487,0.00000,0.00000,0.00954
2.61587,0.00000,0.00000,0.00947
2.61687,0.00000,0.00000,0.00940
2.61787,0.00000,0.00000,0.00932
2.61887,0.00000,0.00000,0.00925
2.61987,0.00000,0.00000,0.00918
2.62087,0.00000,0.00000,0.00910
2.62187,0.00000,0.00000,0.00903
2.62287,0.00000,0.00000,0.00896
2.62387,0.00000,0.00000,0.00889
2.62487,0.00000,0.00000,0.00882
2.62588,0.00000,0.00000,0.00876
2.62688,0.00000,0.00000,0.00868
2.62788,0.00000,0.00000,0.00862
2.62888,0.00000,0.00000,0.00855
2.62988,0.00000,0.00000,0.00848
2.63088,0.00000,0.00000,0.00841
2.63188,0.00000,0.00000,0.00834
2.63288,0.00000,0.00000,0.00827
2.63388,0.00000,0.00000,0.00820
2.63488,0.00000,0.00000,0.00813
2.63588,0.00000,0.00000,0.00807
2.63688,0.00000,0.00000,0.00800
2.63788,0.00000,0.00000,0.00793
2.63888,0.00000,0.00000,0.00787
2.63988,0.00000,0.00000,0.00780
2.64088,0.00000,0.00000,0.00773
2.64188,0.00000,0.00000,0.00767
2.64288,0.00000,0.00000,0.00761
2.64388,0.00000,0.00000,0.00755
2.64488,0.00000,0.00000,0.00748
2.64588,0.00000,0.00000,0.00742
2.64688,0.00000,0.00000,0.00735
2.64788,0.00000,0.00000,0.00729
2.64888,0.00000,0.00000,0.00723
2.64988,0.00000,0.00000,0.00717
2.65088,0.00000,0.00000,0.00711
2.65188,0.00000,0.00000,0.00705
2.65288,0.00000,0.00000,0.00699
2.65388,0.00000,0.00000,0.00693
2.65488,0.00000,0.00000,0.00687
2.65589,0.00000,0.00000,0.00680
2.65689,0.00000,0.00000,0.00674
2.65789,0.00000,0.00000,0.00669
2.65889,0.00000,0.00000,0.00664
2.65989,0.00000,0.00000,0.00657
2.66089,0.00000,0.00000,0.00652
2.66189,0.00000,0.00000,0.00646
2.66289,0.00000,0.00000,0.00640
2.66389,0.00000,0.00000,0.00635
2.66489,0.00000,0.00000,0.00629
2.66589,0.00000,0.00000,0.00623
2.66689,0.00000,0.00000,0.00618
2.66789,0.00000,0.00000,0.00612
2.66889,0.00000,0.00000,0.00606
2.66989,0.00000,0.00000,0.00601
2.67089,0.00000,0.00000,0.00596
2.67189,0.00000,0.00000,0.00590
2.67289,0.00000,0.00000,0.00585
2.67389,0.00000,0.00000,0.00579
2.67489,0.00000,0.00000,0.00574
2.67589,0.00000,0.00000,0.00569
2.67689,0.00000,0.00000,0.00564
2.67789,0.00000,0.00000,0.00558
2.67889,0.00000,0.00000,0.00553
2.67989,0.00000,0.00000,0.00548
2.68089,0.00000,0.00000,0.00543
2.68189,0.00000,0.00000,0.00537
2.68289,0.00000,0.00000,0.00533
2.68389,0.00000,0.00000,0.00528
2.68489,0.00000,0.00000,0.00523
2.68590,0.00000,0.00000,0.00518
2.68690,0.00000,0.00000,0.00513
2.68790,0.00000,0.00000,0.00508
2.68890,0.00000,0.00000,0.00504
2.68990,0.00000,0.00000,0.00499
2.69090,0.00000,0.00000,0.00494
2.69190,0.00000,0.00000,0.00490
2.69290,0.00000,0.00000,0.00485
2.69390,0.00000,0.00000,0.00480
2.69490,0.00000,0.00000,0.00475
2.69590,0.00000,0.00000,0.00471
2.69690,0.00000,0.00000,0.00466
2.69790,0.00000,0.00000,0.00462
2.69890,0.00000,0.00000,0.00457
2.69990,0.00000,0.00000,0.00453
2.70090,0.00000,0.00000,0.00449
2.70190,0.00000,0.00000,0.00444
2.70290,0.00000,0.00000,0.00440
2.70390,0.00000,0.00000,0.00435
2.70490,0.00000,0.00000,0.00430
2.70590,0.00000,0.00000,0.00426
2.70690,0.00000,0.00000,0.00422
2.70790,0.00000,0.00000,0.00417
2.70890,0.00000,0.00000,0.00413
2.70990,0.00000,0.00000,0.00409
2.71090,0.00000,0.00000,0.00405
2.71190,0.00000,0.00000,0.00400
2.71290,0.00000,0.00000,0.00396
2.71390,0.00000,0.00000,0.00392
2.71490,0.00000,0.00000,0.00388
2.71591,0.00000,0.00000,0.00384
2.71691,0.00000,0.00000,0.00380
2.71791,0.00000,0.00000,0.00377
2.71891,0.00000,0.00000,0.00373
2.71991,0.00000,0.00000,0.00369
2.72091,0.00000,0.00000,0.00365
2.72191,0.00000,0.00000,0.00361
2.72291,0.00000,0.00000,0.00357
2.72391,0.00000,0.00000,0.00353
2.72491,0.00000,0.00000,0.00349
2.72591,0.00000,0.00000,0.00345
2.72691,0.00000,0.00000,0.00341
2.72791,0.00000,0.00000,0.00337
2.72891,0.00000,0.00000,0.00334
2.72991,0.00000,0.00000,0.00330
2.73091,0.00000,0.00000,0.00326
2.73191,0.00000,0.00000,0.00323
2.73291,0.00000,0.00000,0.00319
2.73391,0.00000,0.00000,0.00315
2.73491,0.00000,0.00000,0.00311
2.73591,0.00000,0.00000,0.00308
2.73691,0.00000,0.00000,0.00304
2.73791,0.00000,0.00000,0.00301
2.73891,0.00000,0.00000,0.00297
2.73991,0.00000,0.00000,0.00294
2.74091,0.00000,0.00000,0.00290
2.74191,0.00000,0.00000,0.00287
2.74291,0.00000,0.00000,0.00283
2.74391,0.00000,0.00000,0.00280
2.74491,0.00000,0.00000,0.00277
2.74592,0.00000,0.00000,0.00273
2.74692,0.00000,0.00000,0.00270
2.74792,0.00000,0.00000,0.00267
2.74892,0.00000,0.00000,0.00263
2.74992,0.00000,0.00000,0.00260
2.75092,0.00000,0.00000,0.00257
2.75192,0.00000,0.00000,0.00254
2.75292,0.00000,0.00000,0.00251
2.75392,0.00000,0.00000,0.00248
2.75492,0.00000,0.00000,0.00245
2.75592,0.00000,0.00000,0.00242
2.75692,0.00000,0.00000,0.00239
2.75792,0.00000,0.00000,0.00235
2.75892,0.00000,0.00000,0.00232
2.75992,0.00000,0.00000,0.00229
2.76092,0.00000,0.00000,0.00226
2.76192,0.00000,0.00000,0.00224
2.76292,0.00000,0.00000,0.00221
2.76392,0.00000,0.00000,0.00218
2.76492,0.00000,0.00000,0.00215
2.76592,0.00000,0.00000,0.00212
2.76692,0.00000,0.00000,0.00210
2.76792,0.00000,0.00000,0.00207
2.76892,0.00000,0.00000,0.00204
2.76992,0.00000,0.00000,0.00201
2.77092,0.00000,0.00000,0.00199
2.77192,0.00000,0.00000,0.00196
2.77292,0.00000,0.00000,0.00194
2.77392,0.00000,0.00000,0.00191
2.77492,0.00000,0.00000,0.00189
2.77593,0.00000,0.00000,0.00186
2.77693,0.00000,0.00000,0.00184
2.77793,0.00000,0.00000,0.00181
2.77893,0.00000,0.00000,0.00179
2.77993,0.00000,0.00000,0.00176
